Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
'2014',1,Ciutat Vella,1,el Raval,1,1001,15
'2014',1,Ciutat Vella,1,el Raval,1,1002,14
'2014',1,Ciutat Vella,1,el Raval,2,1003,30
'2014',1,Ciutat Vella,1,el Raval,2,1004,24
'2014',1,Ciutat Vella,1,el Raval,3,1005,16
'2014',1,Ciutat Vella,1,el Raval,3,1006,9
'2014',1,Ciutat Vella,1,el Raval,3,1007,18
'2014',1,Ciutat Vella,1,el Raval,4,1008,41
'2014',1,Ciutat Vella,1,el Raval,4,1009,22
'2014',1,Ciutat Vella,1,el Raval,4,1010,23
'2014',1,Ciutat Vella,1,el Raval,5,1011,38
'2014',1,Ciutat Vella,1,el Raval,5,1012,20
'2014',1,Ciutat Vella,1,el Raval,5,1013,13
'2014',1,Ciutat Vella,1,el Raval,6,1014,7
'2014',1,Ciutat Vella,1,el Raval,6,1015,28
'2014',1,Ciutat Vella,1,el Raval,6,1016,12
'2014',1,Ciutat Vella,1,el Raval,6,1017,33
'2014',1,Ciutat Vella,1,el Raval,7,1018,14
'2014',1,Ciutat Vella,1,el Raval,7,1019,21
'2014',1,Ciutat Vella,1,el Raval,7,1020,12
'2014',1,Ciutat Vella,1,el Raval,8,1021,17
'2014',1,Ciutat Vella,2,el Barri Gòtic,9,1022,7
'2014',1,Ciutat Vella,2,el Barri Gòtic,9,1023,13
'2014',1,Ciutat Vella,2,el Barri Gòtic,10,1025,5
'2014',1,Ciutat Vella,2,el Barri Gòtic,10,1026,13
'2014',1,Ciutat Vella,2,el Barri Gòtic,10,1027,14
'2014',1,Ciutat Vella,2,el Barri Gòtic,11,1028,11
'2014',1,Ciutat Vella,2,el Barri Gòtic,11,1029,10
'2014',1,Ciutat Vella,2,el Barri Gòtic,12,1030,14
'2014',1,Ciutat Vella,2,el Barri Gòtic,12,1031,10
'2014',1,Ciutat Vella,3,la Barceloneta,13,1032,9
'2014',1,Ciutat Vella,3,la Barceloneta,13,1033,9
'2014',1,Ciutat Vella,3,la Barceloneta,13,1034,..
'2014',1,Ciutat Vella,3,la Barceloneta,14,1035,6
'2014',1,Ciutat Vella,3,la Barceloneta,14,1036,5
'2014',1,Ciutat Vella,3,la Barceloneta,15,1037,7
'2014',1,Ciutat Vella,3,la Barceloneta,15,1038,6
'2014',1,Ciutat Vella,3,la Barceloneta,15,1039,10
'2014',1,Ciutat Vella,3,la Barceloneta,15,1040,6
'2014',1,Ciutat Vella,3,la Barceloneta,15,1041,13
'2014',1,Ciutat Vella,3,la Barceloneta,15,1042,15
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,13
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,14
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,12
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,9
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,16
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,22
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,13
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,8
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,13
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,14
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,14
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,7
'2014',1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,12
'2014',2,Eixample,5,el Fort Pienc,20,2001,17
'2014',2,Eixample,5,el Fort Pienc,20,2002,10
'2014',2,Eixample,5,el Fort Pienc,20,2003,7
'2014',2,Eixample,5,el Fort Pienc,20,2004,14
'2014',2,Eixample,5,el Fort Pienc,20,2005,29
'2014',2,Eixample,5,el Fort Pienc,20,2006,16
'2014',2,Eixample,5,el Fort Pienc,20,2007,10
'2014',2,Eixample,5,el Fort Pienc,20,2008,14
'2014',2,Eixample,5,el Fort Pienc,20,2009,22
'2014',2,Eixample,5,el Fort Pienc,21,2010,..
'2014',2,Eixample,5,el Fort Pienc,21,2011,10
'2014',2,Eixample,5,el Fort Pienc,21,2012,11
'2014',2,Eixample,5,el Fort Pienc,21,2013,7
'2014',2,Eixample,5,el Fort Pienc,22,'2014',11
'2014',2,Eixample,5,el Fort Pienc,22,2015,10
'2014',2,Eixample,5,el Fort Pienc,22,2016,16
'2014',2,Eixample,5,el Fort Pienc,22,2017,11
'2014',2,Eixample,5,el Fort Pienc,22,2018,8
'2014',2,Eixample,5,el Fort Pienc,22,2019,18
'2014',2,Eixample,5,el Fort Pienc,22,2020,13
'2014',2,Eixample,6,la Sagrada Família,23,2021,15
'2014',2,Eixample,6,la Sagrada Família,23,2022,9
'2014',2,Eixample,6,la Sagrada Família,23,2023,8
'2014',2,Eixample,6,la Sagrada Família,23,2024,13
'2014',2,Eixample,6,la Sagrada Família,24,2025,5
'2014',2,Eixample,6,la Sagrada Família,24,2026,13
'2014',2,Eixample,6,la Sagrada Família,24,2027,16
'2014',2,Eixample,6,la Sagrada Família,24,2028,17
'2014',2,Eixample,6,la Sagrada Família,24,2029,5
'2014',2,Eixample,6,la Sagrada Família,24,2030,19
'2014',2,Eixample,6,la Sagrada Família,24,2031,10
'2014',2,Eixample,6,la Sagrada Família,24,2032,11
'2014',2,Eixample,6,la Sagrada Família,25,2033,15
'2014',2,Eixample,6,la Sagrada Família,25,2034,8
'2014',2,Eixample,6,la Sagrada Família,25,2035,6
'2014',2,Eixample,6,la Sagrada Família,25,2036,6
'2014',2,Eixample,6,la Sagrada Família,25,2037,10
'2014',2,Eixample,6,la Sagrada Família,25,2038,7
'2014',2,Eixample,6,la Sagrada Família,25,2039,16
'2014',2,Eixample,6,la Sagrada Família,25,2040,21
'2014',2,Eixample,6,la Sagrada Família,26,2041,14
'2014',2,Eixample,6,la Sagrada Família,26,2042,9
'2014',2,Eixample,6,la Sagrada Família,26,2043,12
'2014',2,Eixample,6,la Sagrada Família,26,2044,9
'2014',2,Eixample,6,la Sagrada Família,26,2045,12
'2014',2,Eixample,6,la Sagrada Família,26,2046,18
'2014',2,Eixample,6,la Sagrada Família,26,2047,10
'2014',2,Eixample,6,la Sagrada Família,26,2048,15
'2014',2,Eixample,6,la Sagrada Família,27,2049,17
'2014',2,Eixample,6,la Sagrada Família,27,2050,17
'2014',2,Eixample,6,la Sagrada Família,27,2051,15
'2014',2,Eixample,6,la Sagrada Família,27,2052,17
'2014',2,Eixample,6,la Sagrada Família,27,2053,20
'2014',2,Eixample,6,la Sagrada Família,27,2054,19
'2014',2,Eixample,7,la Dreta de l'Eixample,28,2055,10
'2014',2,Eixample,7,la Dreta de l'Eixample,28,2056,12
'2014',2,Eixample,7,la Dreta de l'Eixample,28,2057,10
'2014',2,Eixample,7,la Dreta de l'Eixample,28,2058,6
'2014',2,Eixample,7,la Dreta de l'Eixample,28,2059,16
'2014',2,Eixample,7,la Dreta de l'Eixample,28,2060,24
'2014',2,Eixample,7,la Dreta de l'Eixample,29,2061,8
'2014',2,Eixample,7,la Dreta de l'Eixample,29,2062,17
'2014',2,Eixample,7,la Dreta de l'Eixample,29,2063,9
'2014',2,Eixample,7,la Dreta de l'Eixample,29,2064,8
'2014',2,Eixample,7,la Dreta de l'Eixample,29,2065,16
'2014',2,Eixample,7,la Dreta de l'Eixample,30,2066,13
'2014',2,Eixample,7,la Dreta de l'Eixample,30,2067,21
'2014',2,Eixample,7,la Dreta de l'Eixample,30,2068,10
'2014',2,Eixample,7,la Dreta de l'Eixample,30,2069,11
'2014',2,Eixample,7,la Dreta de l'Eixample,31,2070,15
'2014',2,Eixample,7,la Dreta de l'Eixample,31,2071,18
'2014',2,Eixample,7,la Dreta de l'Eixample,31,2072,6
'2014',2,Eixample,7,la Dreta de l'Eixample,32,2073,10
'2014',2,Eixample,7,la Dreta de l'Eixample,32,2074,7
'2014',2,Eixample,7,la Dreta de l'Eixample,32,2075,8
'2014',2,Eixample,7,la Dreta de l'Eixample,32,2076,14
'2014',2,Eixample,7,la Dreta de l'Eixample,33,2077,16
'2014',2,Eixample,7,la Dreta de l'Eixample,34,2078,10
'2014',2,Eixample,7,la Dreta de l'Eixample,34,2079,5
'2014',2,Eixample,7,la Dreta de l'Eixample,35,2080,10
'2014',2,Eixample,7,la Dreta de l'Eixample,35,2081,17
'2014',2,Eixample,7,la Dreta de l'Eixample,36,2082,8
'2014',2,Eixample,7,la Dreta de l'Eixample,36,2083,16
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,12
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,16
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,16
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,19
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,13
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,17
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,15
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,12
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,8
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,6
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,9
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,8
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,12
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,12
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,15
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,10
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,8
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,16
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,9
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,14
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,9
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,17
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,11
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,16
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,13
'2014',2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,17
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,20
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,12
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,12
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,23
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,11
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,10
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,7
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,7
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,5
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,16
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,9
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,12
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,..
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,11
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,9
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,9
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,12
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,8
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,8
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,8
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,8
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,6
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,8
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,..
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,14
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,17
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,9
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,9
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,18
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,23
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,10
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,..
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,19
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,8
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,11
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,10
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,12
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,16
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,13
'2014',2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,17
'2014',2,Eixample,10,Sant Antoni,51,2150,12
'2014',2,Eixample,10,Sant Antoni,51,2151,9
'2014',2,Eixample,10,Sant Antoni,51,2152,9
'2014',2,Eixample,10,Sant Antoni,51,2153,11
'2014',2,Eixample,10,Sant Antoni,51,2154,5
'2014',2,Eixample,10,Sant Antoni,51,2155,18
'2014',2,Eixample,10,Sant Antoni,51,2156,10
'2014',2,Eixample,10,Sant Antoni,51,2157,11
'2014',2,Eixample,10,Sant Antoni,52,2158,15
'2014',2,Eixample,10,Sant Antoni,52,2159,14
'2014',2,Eixample,10,Sant Antoni,52,2160,15
'2014',2,Eixample,10,Sant Antoni,52,2161,8
'2014',2,Eixample,10,Sant Antoni,52,2162,10
'2014',2,Eixample,10,Sant Antoni,53,2163,11
'2014',2,Eixample,10,Sant Antoni,53,2164,10
'2014',2,Eixample,10,Sant Antoni,53,2165,17
'2014',2,Eixample,10,Sant Antoni,54,2166,15
'2014',2,Eixample,10,Sant Antoni,54,2167,11
'2014',2,Eixample,10,Sant Antoni,54,2168,19
'2014',2,Eixample,10,Sant Antoni,55,2169,13
'2014',2,Eixample,10,Sant Antoni,55,2170,12
'2014',2,Eixample,10,Sant Antoni,55,2171,14
'2014',2,Eixample,10,Sant Antoni,55,2172,16
'2014',2,Eixample,10,Sant Antoni,55,2173,9
'2014',3,Sants-Montjuïc,11,el Poble-sec,56,3001,12
'2014',3,Sants-Montjuïc,11,el Poble-sec,56,3002,18
'2014',3,Sants-Montjuïc,11,el Poble-sec,56,3003,24
'2014',3,Sants-Montjuïc,11,el Poble-sec,56,3004,13
'2014',3,Sants-Montjuïc,11,el Poble-sec,56,3005,10
'2014',3,Sants-Montjuïc,11,el Poble-sec,56,3006,17
'2014',3,Sants-Montjuïc,11,el Poble-sec,56,3007,19
'2014',3,Sants-Montjuïc,11,el Poble-sec,56,3008,8
'2014',3,Sants-Montjuïc,11,el Poble-sec,56,3009,10
'2014',3,Sants-Montjuïc,11,el Poble-sec,57,3010,14
'2014',3,Sants-Montjuïc,11,el Poble-sec,57,3011,20
'2014',3,Sants-Montjuïc,11,el Poble-sec,57,3012,17
'2014',3,Sants-Montjuïc,11,el Poble-sec,57,3013,18
'2014',3,Sants-Montjuïc,11,el Poble-sec,57,3014,21
'2014',3,Sants-Montjuïc,11,el Poble-sec,57,3015,16
'2014',3,Sants-Montjuïc,11,el Poble-sec,57,3016,12
'2014',3,Sants-Montjuïc,11,el Poble-sec,57,3017,15
'2014',3,Sants-Montjuïc,11,el Poble-sec,58,3018,20
'2014',3,Sants-Montjuïc,11,el Poble-sec,58,3019,13
'2014',3,Sants-Montjuïc,11,el Poble-sec,58,3020,10
'2014',3,Sants-Montjuïc,11,el Poble-sec,58,3021,..
'2014',3,Sants-Montjuïc,11,el Poble-sec,58,3022,14
'2014',3,Sants-Montjuïc,11,el Poble-sec,59,3023,19
'2014',3,Sants-Montjuïc,11,el Poble-sec,59,3024,14
'2014',3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,12
'2014',3,Sants-Montjuïc,13,la Marina de Port,61,3026,..
'2014',3,Sants-Montjuïc,13,la Marina de Port,61,3027,11
'2014',3,Sants-Montjuïc,13,la Marina de Port,61,3028,35
'2014',3,Sants-Montjuïc,13,la Marina de Port,61,3029,5
'2014',3,Sants-Montjuïc,13,la Marina de Port,61,3030,7
'2014',3,Sants-Montjuïc,13,la Marina de Port,62,3031,18
'2014',3,Sants-Montjuïc,13,la Marina de Port,62,3032,16
'2014',3,Sants-Montjuïc,13,la Marina de Port,62,3033,15
'2014',3,Sants-Montjuïc,13,la Marina de Port,62,3034,9
'2014',3,Sants-Montjuïc,13,la Marina de Port,62,3211,9
'2014',3,Sants-Montjuïc,13,la Marina de Port,63,3035,13
'2014',3,Sants-Montjuïc,13,la Marina de Port,63,3036,17
'2014',3,Sants-Montjuïc,13,la Marina de Port,63,3037,7
'2014',3,Sants-Montjuïc,13,la Marina de Port,63,3212,22
'2014',3,Sants-Montjuïc,13,la Marina de Port,63,3213,15
'2014',3,Sants-Montjuïc,13,la Marina de Port,64,3038,10
'2014',3,Sants-Montjuïc,13,la Marina de Port,64,3039,20
'2014',3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,12
'2014',3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,10
'2014',3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,15
'2014',3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,11
'2014',3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,12
'2014',3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,9
'2014',3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,..
'2014',3,Sants-Montjuïc,15,Hostafrancs,66,3047,18
'2014',3,Sants-Montjuïc,15,Hostafrancs,66,3048,10
'2014',3,Sants-Montjuïc,15,Hostafrancs,66,3049,14
'2014',3,Sants-Montjuïc,15,Hostafrancs,66,3050,11
'2014',3,Sants-Montjuïc,15,Hostafrancs,67,3051,24
'2014',3,Sants-Montjuïc,15,Hostafrancs,67,3052,12
'2014',3,Sants-Montjuïc,15,Hostafrancs,67,3053,25
'2014',3,Sants-Montjuïc,15,Hostafrancs,67,3054,18
'2014',3,Sants-Montjuïc,15,Hostafrancs,67,3055,13
'2014',3,Sants-Montjuïc,15,Hostafrancs,67,3056,11
'2014',3,Sants-Montjuïc,16,la Bordeta,68,3057,15
'2014',3,Sants-Montjuïc,16,la Bordeta,68,3058,10
'2014',3,Sants-Montjuïc,16,la Bordeta,68,3059,9
'2014',3,Sants-Montjuïc,16,la Bordeta,68,3060,7
'2014',3,Sants-Montjuïc,16,la Bordeta,68,3061,9
'2014',3,Sants-Montjuïc,16,la Bordeta,69,3062,15
'2014',3,Sants-Montjuïc,16,la Bordeta,69,3063,14
'2014',3,Sants-Montjuïc,16,la Bordeta,69,3064,14
'2014',3,Sants-Montjuïc,16,la Bordeta,69,3065,6
'2014',3,Sants-Montjuïc,16,la Bordeta,69,3066,16
'2014',3,Sants-Montjuïc,16,la Bordeta,69,3067,16
'2014',3,Sants-Montjuïc,16,la Bordeta,69,3068,10
'2014',3,Sants-Montjuïc,16,la Bordeta,69,3069,7
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3070,7
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3071,16
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3072,7
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3073,15
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3074,10
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3075,7
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3076,..
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3077,9
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3078,15
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3079,24
'2014',3,Sants-Montjuïc,17,Sants - Badal,70,3080,9
'2014',3,Sants-Montjuïc,17,Sants - Badal,71,3081,11
'2014',3,Sants-Montjuïc,17,Sants - Badal,71,3082,13
'2014',3,Sants-Montjuïc,17,Sants - Badal,71,3083,12
'2014',3,Sants-Montjuïc,17,Sants - Badal,71,3084,14
'2014',3,Sants-Montjuïc,17,Sants - Badal,71,3085,9
'2014',3,Sants-Montjuïc,18,Sants,72,3086,6
'2014',3,Sants-Montjuïc,18,Sants,72,3087,15
'2014',3,Sants-Montjuïc,18,Sants,72,3088,16
'2014',3,Sants-Montjuïc,18,Sants,72,3089,12
'2014',3,Sants-Montjuïc,18,Sants,72,3090,9
'2014',3,Sants-Montjuïc,18,Sants,72,3091,..
'2014',3,Sants-Montjuïc,18,Sants,72,3092,16
'2014',3,Sants-Montjuïc,18,Sants,72,3093,11
'2014',3,Sants-Montjuïc,18,Sants,72,3094,10
'2014',3,Sants-Montjuïc,18,Sants,73,3095,13
'2014',3,Sants-Montjuïc,18,Sants,73,3096,6
'2014',3,Sants-Montjuïc,18,Sants,73,3097,12
'2014',3,Sants-Montjuïc,18,Sants,73,3098,11
'2014',3,Sants-Montjuïc,18,Sants,73,3099,14
'2014',3,Sants-Montjuïc,18,Sants,73,3100,14
'2014',3,Sants-Montjuïc,18,Sants,74,3101,16
'2014',3,Sants-Montjuïc,18,Sants,74,3102,6
'2014',3,Sants-Montjuïc,18,Sants,74,3103,11
'2014',3,Sants-Montjuïc,18,Sants,74,3104,20
'2014',3,Sants-Montjuïc,18,Sants,75,3105,11
'2014',3,Sants-Montjuïc,18,Sants,75,3106,19
'2014',3,Sants-Montjuïc,18,Sants,76,3107,10
'2014',3,Sants-Montjuïc,18,Sants,76,3108,17
'2014',3,Sants-Montjuïc,18,Sants,76,3109,13
'2014',3,Sants-Montjuïc,18,Sants,76,3110,12
'2014',3,Sants-Montjuïc,18,Sants,76,3111,16
'2014',3,Sants-Montjuïc,18,Sants,76,3112,17
'2014',3,Sants-Montjuïc,18,Sants,76,3113,14
'2014',3,Sants-Montjuïc,18,Sants,76,3114,6
'2014',4,Les Corts,19,les Corts,77,4001,9
'2014',4,Les Corts,19,les Corts,77,4002,14
'2014',4,Les Corts,19,les Corts,77,4003,9
'2014',4,Les Corts,19,les Corts,77,4004,..
'2014',4,Les Corts,19,les Corts,77,4005,8
'2014',4,Les Corts,19,les Corts,77,4006,16
'2014',4,Les Corts,19,les Corts,77,4007,..
'2014',4,Les Corts,19,les Corts,77,4008,15
'2014',4,Les Corts,19,les Corts,77,4009,10
'2014',4,Les Corts,19,les Corts,78,4010,6
'2014',4,Les Corts,19,les Corts,78,4011,16
'2014',4,Les Corts,19,les Corts,78,4012,8
'2014',4,Les Corts,19,les Corts,78,4013,6
'2014',4,Les Corts,19,les Corts,78,4014,..
'2014',4,Les Corts,19,les Corts,78,4015,21
'2014',4,Les Corts,19,les Corts,78,4016,12
'2014',4,Les Corts,19,les Corts,79,4017,9
'2014',4,Les Corts,19,les Corts,79,4018,13
'2014',4,Les Corts,19,les Corts,79,4019,6
'2014',4,Les Corts,19,les Corts,79,4020,8
'2014',4,Les Corts,19,les Corts,79,4021,10
'2014',4,Les Corts,19,les Corts,80,4022,11
'2014',4,Les Corts,19,les Corts,81,4023,..
'2014',4,Les Corts,19,les Corts,81,4024,6
'2014',4,Les Corts,19,les Corts,82,4025,13
'2014',4,Les Corts,19,les Corts,82,4026,12
'2014',4,Les Corts,19,les Corts,82,4027,7
'2014',4,Les Corts,19,les Corts,83,4028,10
'2014',4,Les Corts,19,les Corts,83,4029,6
'2014',4,Les Corts,19,les Corts,83,4030,14
'2014',4,Les Corts,19,les Corts,84,4031,16
'2014',4,Les Corts,19,les Corts,84,4032,14
'2014',4,Les Corts,19,les Corts,84,4033,7
'2014',4,Les Corts,19,les Corts,84,4034,8
'2014',4,Les Corts,19,les Corts,84,4035,8
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,9
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,85,4037,16
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,85,4038,10
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,85,4039,11
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,85,4040,17
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,85,4041,19
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,85,4042,11
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,86,4043,9
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,86,4044,10
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,86,4045,12
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,86,4046,11
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,86,4047,6
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,87,4048,14
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,87,4049,13
'2014',4,Les Corts,20,la Maternitat i Sant Ramon,87,4084,16
'2014',4,Les Corts,21,Pedralbes,88,4050,17
'2014',4,Les Corts,21,Pedralbes,88,4051,16
'2014',4,Les Corts,21,Pedralbes,88,4052,14
'2014',4,Les Corts,21,Pedralbes,89,4053,11
'2014',4,Les Corts,21,Pedralbes,89,4054,5
'2014',4,Les Corts,21,Pedralbes,90,4055,6
'2014',4,Les Corts,21,Pedralbes,90,4056,10
'2014',5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",91,5001,22
'2014',5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5002,9
'2014',5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5003,9
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,93,5004,11
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,5
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,10
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,16
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,21
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,13
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,18
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,19
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,16
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,20
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,15
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,17
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,31
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,13
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,17
'2014',5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,16
'2014',5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,10
'2014',5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,10
'2014',5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,17
